age,workclass,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,income,native_country
25,3,14,4,10,4,4,1,0,0,45,0,0
47,3,5,4,8,4,4,0,0,0,50,0,39
48,1,15,2,10,0,4,1,0,0,45,1,39
36,3,6,2,3,0,4,1,0,0,40,0,39
23,3,9,4,12,3,4,1,0,0,40,0,39
29,5,10,2,4,2,4,1,4386,0,45,1,39
43,3,9,2,7,0,4,1,0,0,48,0,39
47,4,12,6,4,1,4,0,0,0,67,0,39
55,3,9,2,8,0,4,1,0,0,40,0,39
20,3,10,4,1,4,1,0,0,0,40,0,40
41,6,13,2,4,0,1,1,0,0,40,0,39
19,3,10,4,1,3,4,1,0,0,10,0,39
24,3,4,2,5,0,4,1,2105,0,50,0,39
54,3,13,4,4,1,4,1,0,0,50,1,39
51,3,10,2,4,0,4,1,0,1887,65,1,39
35,3,10,3,5,3,4,1,0,0,40,0,39
44,1,10,2,4,0,4,1,0,0,40,1,39
29,3,12,4,10,1,4,0,8614,0,40,1,39
46,3,9,4,8,1,4,0,0,0,28,0,39
27,3,9,4,6,3,4,1,0,0,37,0,39
27,3,13,4,1,3,2,0,0,0,40,0,39
42,1,10,2,4,0,4,1,0,0,45,1,39
32,3,9,2,12,5,4,0,0,0,40,1,39
65,1,10,0,4,1,4,0,0,0,40,0,39
23,3,13,4,5,1,4,1,0,0,40,0,39
57,3,13,2,10,0,4,1,0,0,40,0,39
50,1,13,2,11,0,4,1,0,0,44,1,39
34,3,9,2,6,0,4,1,0,0,70,0,39
27,3,9,2,3,0,4,1,0,0,50,0,39
33,3,13,4,12,1,4,0,0,0,40,0,39
26,3,10,4,5,2,4,0,0,0,65,0,39
26,3,6,4,3,1,4,1,0,0,55,0,33
22,3,13,4,10,3,4,1,0,0,40,0,39
42,0,7,4,13,1,4,1,0,1340,40,0,39
21,3,9,4,8,3,4,0,0,0,35,0,39
21,3,9,4,0,4,4,0,0,0,40,0,39
22,3,10,4,12,3,4,0,0,0,40,0,39
35,3,5,4,3,1,4,1,0,0,40,0,39
52,3,4,0,9,3,2,0,0,0,16,0,39
60,4,10,2,4,0,4,1,7688,0,50,1,39
24,3,9,2,5,0,4,1,0,0,60,0,39
31,3,9,2,6,0,4,1,0,0,40,0,39
31,3,13,4,10,1,4,0,0,0,40,0,39
25,3,9,2,3,0,4,1,0,0,35,0,39
34,3,7,4,8,3,1,1,0,0,40,0,30
27,3,9,4,12,1,4,1,0,0,50,1,39
47,0,9,2,3,0,4,1,0,0,40,0,39
34,3,10,4,1,1,4,0,0,0,40,0,39
38,3,12,2,4,0,4,1,0,0,55,0,22
50,3,9,0,1,4,4,0,0,0,40,0,9
25,3,13,2,1,5,4,0,0,0,40,0,39
27,3,13,4,13,1,4,1,0,0,37,0,39
30,3,10,4,6,1,4,1,0,0,55,0,39
27,3,10,4,1,3,4,0,0,0,40,0,39
48,3,9,4,6,1,4,1,0,0,40,0,39
35,5,10,2,8,0,4,1,0,0,40,0,39
53,3,13,2,1,0,4,1,0,1902,40,1,39
42,3,16,2,10,0,4,1,0,1902,50,1,39
28,3,10,2,6,0,4,1,0,0,40,0,26
69,4,13,2,7,0,4,1,3818,0,30,0,39
45,3,9,0,12,4,2,1,5455,0,40,0,39
56,3,9,6,12,1,4,0,0,1974,40,0,39
25,3,14,4,10,3,4,1,0,0,35,0,39
53,3,10,2,12,0,4,1,0,0,55,0,39
48,3,10,2,3,0,4,1,0,0,40,0,39
24,1,10,4,11,1,4,1,0,0,50,0,39
48,3,9,2,3,0,4,1,0,0,40,0,39
23,3,9,4,12,1,4,0,0,0,40,0,39
57,3,9,5,3,4,4,1,0,0,40,0,39
50,0,13,2,4,0,4,1,7298,0,40,1,39
45,3,10,2,7,0,4,1,0,0,40,1,39
64,3,10,4,1,1,4,0,0,0,40,0,39
39,1,9,0,3,1,4,1,0,1876,40,0,39
27,3,9,0,12,3,4,0,0,0,35,0,39
22,6,13,4,10,3,4,0,0,0,43,0,39
45,3,12,0,14,1,4,1,0,0,55,0,39
37,4,11,2,12,0,4,1,0,0,60,1,39
39,3,9,2,3,0,4,1,0,0,40,1,39
50,3,8,0,14,1,4,1,0,0,40,0,39
28,1,13,4,10,1,4,1,0,0,52,0,39
41,4,10,0,7,1,4,0,0,0,40,0,16
27,3,10,0,1,4,2,0,0,0,40,0,39
18,3,7,4,12,3,4,0,0,0,30,0,39
62,3,9,2,0,5,4,0,5178,0,40,1,34
57,5,9,6,3,1,4,1,0,0,55,1,39
21,3,9,2,12,0,3,1,0,0,35,0,39
25,3,8,2,3,0,4,1,0,0,40,1,39
43,3,10,2,1,0,4,1,0,0,40,0,39
20,6,12,4,10,1,4,1,0,0,30,0,39
34,3,13,2,1,0,4,1,0,0,27,0,39
69,5,5,2,5,0,4,1,0,0,25,0,39
29,3,10,4,13,1,4,1,0,0,52,0,39
41,3,13,2,4,0,4,1,0,0,60,1,39
53,3,10,0,1,1,4,0,0,0,34,0,39
33,3,13,4,4,2,1,0,0,0,40,0,30
46,3,15,2,10,0,4,1,99999,0,50,1,39
36,1,13,4,11,1,2,1,0,0,40,0,39
48,1,9,2,8,0,4,1,0,0,40,0,39
35,3,13,2,12,5,4,0,0,0,30,1,39
43,3,13,2,4,0,4,1,0,0,45,1,39
33,5,10,2,12,0,4,1,0,0,60,0,39
36,3,9,2,7,0,4,1,0,0,45,1,39
23,3,12,4,8,3,4,0,0,0,35,0,39
18,3,9,4,1,3,4,0,0,0,40,0,39
18,5,7,4,8,3,4,0,0,0,4,0,39
46,3,13,0,7,4,3,0,0,0,40,0,33
46,0,10,0,7,4,4,1,0,0,40,0,39
37,3,10,4,4,1,2,1,0,0,40,0,39
51,3,9,2,3,0,4,1,0,0,40,0,39
43,3,13,2,4,0,4,1,3103,0,40,1,39
34,1,9,2,8,0,4,1,0,0,50,0,39
17,3,6,4,8,3,2,1,0,0,15,0,39
19,3,10,4,1,3,4,1,0,0,40,0,39
20,3,10,4,12,2,3,0,0,0,40,0,39
49,3,4,2,7,0,4,1,0,0,40,0,39
40,3,2,4,8,1,4,1,0,0,45,0,8
60,3,9,2,1,0,4,1,0,0,40,0,39
50,3,9,5,1,2,4,0,0,0,40,0,39
23,3,9,2,12,0,2,1,0,0,37,0,39
33,4,12,2,4,0,4,1,0,1887,60,1,39
25,3,14,2,7,1,4,1,0,0,40,0,26
32,6,9,2,11,0,4,1,0,0,45,0,39
33,3,12,3,3,1,4,1,0,0,20,0,39
32,3,9,0,3,1,4,1,0,0,40,0,39
21,3,10,2,0,5,2,0,2105,0,20,0,39
51,1,9,2,11,0,4,1,0,0,40,1,39
20,3,7,4,0,3,2,0,0,0,20,0,39
23,3,9,4,3,1,4,1,0,0,40,0,39
25,5,9,4,5,3,4,1,0,0,35,0,39
63,3,10,0,3,4,4,1,0,0,22,0,39
32,1,9,2,11,0,4,1,0,0,40,0,39
38,3,13,2,4,0,4,1,15024,0,65,1,39
22,3,13,4,5,3,4,1,0,0,40,0,39
37,5,16,4,10,1,4,1,14084,0,45,1,39
32,3,13,4,11,1,2,1,0,0,30,0,39
57,3,13,2,7,0,4,1,0,0,40,1,31
34,3,9,0,6,3,4,1,0,0,40,0,39
53,5,6,2,3,0,4,1,0,0,50,1,39
39,3,11,4,5,1,4,1,0,0,60,0,39
45,3,10,2,3,0,4,1,0,0,55,1,39
30,3,9,0,1,4,4,0,0,0,40,0,39
47,3,9,2,3,0,4,1,0,0,50,1,39
27,3,10,4,12,3,4,0,0,0,40,0,39
28,3,9,4,6,3,2,0,0,0,40,0,39
56,5,4,0,12,2,4,1,0,0,20,0,26
32,3,12,2,7,0,4,1,0,0,62,0,39
29,3,6,4,3,1,2,1,0,0,40,0,0
36,5,10,2,3,0,4,1,0,0,60,1,39
31,3,9,0,8,3,4,0,0,0,15,0,39
18,3,7,4,8,2,2,1,0,0,30,0,39
46,3,12,2,3,0,4,1,0,0,40,1,39
31,3,12,0,1,4,4,0,0,0,35,0,31
50,1,9,2,14,0,4,1,0,0,40,0,39
20,3,10,4,1,3,4,0,0,1719,28,0,39
39,3,13,2,10,0,4,1,0,0,40,1,39
18,3,7,4,12,3,4,1,0,0,13,0,39
37,3,10,2,4,5,4,0,0,0,45,1,39
18,3,10,4,0,3,4,0,0,0,4,0,39
44,3,9,2,1,0,4,1,0,0,48,1,39
33,3,10,2,4,0,4,1,0,0,40,1,5
31,3,10,2,10,0,4,1,0,0,50,0,39
53,5,9,2,4,0,4,1,0,0,35,0,39
22,3,9,4,10,3,4,1,0,0,54,0,39
40,3,10,0,1,4,4,0,0,0,39,0,39
32,1,10,4,1,4,2,0,0,0,40,0,39
60,3,3,2,12,0,4,1,0,0,40,1,0
35,0,13,2,4,0,4,1,0,0,40,1,39
24,3,9,2,1,0,4,1,0,0,40,0,39
51,3,10,2,10,0,4,1,0,0,45,1,39
26,1,13,4,10,3,2,0,0,0,35,0,39
23,1,9,4,8,3,2,1,0,0,32,0,39
61,5,9,2,5,0,4,1,0,0,40,0,39
22,3,10,4,10,1,4,1,0,0,45,0,39
79,3,15,2,0,0,4,1,0,0,10,0,39
19,3,10,4,1,3,4,0,0,0,15,0,39
58,3,13,2,12,0,4,1,15024,0,40,1,39
36,5,13,2,12,0,3,1,0,0,45,0,0
23,3,11,5,4,3,4,0,0,0,40,0,39
60,3,10,2,11,0,4,1,0,0,38,0,39
31,3,5,4,12,1,4,1,0,0,43,1,39
48,3,9,2,4,0,4,1,0,0,50,0,39
23,3,9,4,8,3,4,1,0,0,35,0,39
41,4,11,2,4,0,2,1,0,0,40,1,39
30,1,9,2,11,0,2,1,0,0,40,0,39
47,3,10,0,12,3,4,1,0,0,55,0,39
27,3,13,4,1,1,4,1,0,0,35,0,39
50,1,10,2,5,0,4,1,0,0,40,0,26
25,3,9,4,1,1,4,0,0,0,50,0,39
35,3,2,3,8,1,4,1,0,0,40,0,13
44,4,9,2,4,0,4,1,0,1887,70,1,39
54,3,1,2,3,0,1,1,0,0,40,0,3
45,3,7,0,1,4,4,0,0,0,16,0,39
26,3,13,4,10,1,4,0,0,0,20,0,39
40,3,9,2,3,0,2,1,0,0,40,1,39
44,4,9,2,4,0,4,1,5013,0,60,0,12
36,3,9,4,14,1,4,1,0,0,45,0,39
19,7,9,4,5,3,4,1,0,0,20,0,39
37,3,10,2,14,0,4,1,0,0,40,1,39
32,3,9,4,1,4,2,0,2977,0,35,0,39
27,1,13,4,10,1,4,0,0,0,40,0,39
19,3,10,4,8,1,4,0,0,0,40,0,39
31,3,9,4,0,3,0,1,0,0,40,0,39
18,3,9,4,8,3,4,1,0,0,12,0,39
43,5,10,0,1,4,4,0,0,0,36,0,39
59,3,9,0,8,4,4,0,0,0,40,0,39
17,3,7,4,1,3,4,1,0,0,16,0,39
75,5,9,2,5,0,4,1,0,0,30,0,39
39,6,9,4,8,4,2,0,0,0,40,0,39
27,3,14,4,12,3,4,1,0,0,40,0,39
52,6,13,2,10,0,4,1,0,0,40,0,39
18,3,9,4,7,3,4,0,0,0,40,0,6
46,1,9,2,11,0,4,1,7688,0,96,1,39
40,3,10,2,0,5,4,0,0,0,20,0,39
28,3,11,4,6,3,4,0,0,0,40,0,39
42,0,13,2,4,0,4,1,0,0,52,1,39
30,3,9,4,10,3,4,0,0,0,30,0,39
27,3,10,2,3,0,1,1,0,0,40,1,30
19,3,9,4,12,3,4,1,0,0,20,0,39
38,3,10,2,7,0,4,1,0,0,60,0,39
30,3,10,4,3,1,4,1,0,0,40,0,39
59,3,10,2,12,0,4,1,0,0,40,1,39
34,3,10,4,6,2,4,1,0,0,20,0,39
27,3,7,2,12,0,4,1,0,0,40,0,39
35,3,10,4,12,3,4,1,0,0,48,0,39
34,1,9,2,3,0,4,1,0,0,40,0,39
39,3,9,2,5,0,4,1,0,0,24,0,39
63,6,10,2,11,0,4,1,0,0,32,0,39
31,1,9,0,8,4,0,1,0,0,40,0,39
33,3,9,2,14,0,4,1,0,0,55,0,39
53,3,13,2,10,0,4,1,0,0,52,1,39
31,3,13,2,10,0,4,1,0,0,40,0,39
29,4,13,2,4,0,4,1,0,1740,70,0,39
35,3,14,4,10,1,4,1,0,0,45,1,39
36,4,10,2,11,0,4,1,0,0,60,1,39
27,3,5,4,0,3,4,0,0,0,40,0,39
31,1,10,4,4,3,0,0,0,0,32,0,39
51,3,5,2,14,0,4,1,0,0,40,0,39
41,3,9,4,8,1,4,1,0,0,6,0,20
23,3,9,2,3,0,4,1,0,0,45,0,39
29,3,10,0,0,4,4,0,0,0,8,0,39
59,3,9,0,7,1,4,1,0,0,40,0,39
33,3,12,0,7,1,4,0,0,0,42,0,39
44,3,10,5,4,1,4,1,0,1980,45,0,9
54,3,10,2,3,0,4,1,3103,0,40,1,11
30,3,10,2,14,0,4,1,0,0,56,1,39
27,3,10,2,7,0,4,1,0,0,40,0,39
44,3,9,2,4,0,4,1,0,0,60,1,39
50,3,7,6,7,1,4,0,0,0,40,0,39
30,3,8,0,7,1,4,1,0,0,40,0,39
25,3,9,4,3,3,4,1,0,0,40,0,39
43,3,9,2,6,0,4,1,0,0,40,0,39
36,3,9,2,3,0,4,1,0,0,40,0,39
55,3,13,2,0,0,4,1,0,0,40,0,39
68,3,4,6,0,1,2,1,0,0,10,0,39
31,3,10,2,1,0,4,1,0,0,40,0,39
36,3,9,0,1,4,4,0,0,0,38,0,39
48,3,12,2,14,0,4,1,0,0,44,0,39
37,3,9,4,8,3,1,0,0,0,40,0,30
34,5,11,4,5,1,4,1,0,0,50,0,39
34,5,9,2,4,0,4,1,0,0,50,0,39
34,3,10,2,6,0,4,1,0,0,40,0,39
57,3,6,0,1,2,4,0,0,0,70,0,11
34,3,9,2,7,0,4,1,0,0,44,1,39
28,3,13,4,10,3,2,0,0,0,40,0,39
43,5,9,2,3,0,4,1,0,0,60,0,39
55,5,9,0,4,1,4,1,34095,0,60,0,39
29,3,9,2,3,0,4,1,0,0,40,0,39
46,3,10,2,12,0,2,1,0,0,60,1,39
48,3,9,2,3,0,4,1,0,0,40,0,39
47,3,5,0,8,1,4,0,0,1719,30,0,39
31,3,10,2,3,0,4,1,0,0,40,1,39
38,5,9,2,6,0,4,1,0,0,40,1,39
52,3,9,0,14,1,4,1,0,0,40,0,39
35,3,7,4,7,1,4,1,0,0,50,0,39
17,4,5,4,12,3,4,0,0,0,40,0,39
64,6,16,2,10,0,4,1,0,0,50,1,4
19,3,10,4,6,3,4,1,0,0,20,0,39
43,3,9,2,7,5,4,0,0,0,40,0,27
50,3,14,2,3,0,4,1,0,1902,45,1,39
54,3,8,2,3,0,4,1,0,0,40,0,39
28,3,10,0,10,1,4,1,0,0,40,0,39
56,3,9,0,1,1,4,0,0,0,40,0,39
31,3,10,5,12,4,4,0,0,0,40,0,26
55,0,9,2,4,0,4,1,0,0,40,0,39
59,3,9,2,0,5,4,0,0,0,40,1,39
28,1,9,4,1,2,4,1,0,0,20,0,39
20,3,10,3,12,3,2,0,0,0,18,0,39
55,3,9,2,8,2,1,1,0,0,40,0,30
63,3,9,6,1,1,4,0,0,0,40,0,39
38,3,13,4,1,1,4,0,0,0,50,0,39
49,6,16,4,4,1,4,0,0,2258,50,1,39
46,5,11,2,4,0,4,1,0,0,60,0,39
49,3,9,2,12,0,4,1,5013,0,40,0,39
34,3,14,4,4,1,4,0,0,0,50,0,39
46,3,9,0,3,1,4,1,0,0,30,0,39
55,5,14,2,10,0,4,1,7298,0,40,1,39
19,3,9,4,3,2,4,0,0,0,15,0,39
23,3,10,4,8,3,4,0,0,0,40,0,39
40,3,14,2,0,0,4,1,0,0,60,1,39
62,3,13,2,4,0,4,1,15024,0,40,1,39
47,3,9,0,3,1,2,1,8614,0,44,1,39
26,3,10,4,6,2,2,1,0,0,40,0,0
39,3,3,5,12,4,2,0,0,0,30,0,33
38,3,10,2,4,0,4,1,0,0,40,1,39
59,5,9,2,14,0,4,1,0,0,48,0,39
42,3,9,6,12,4,0,0,0,0,40,0,39
18,3,10,4,0,3,4,0,0,0,20,0,39
62,3,10,0,1,1,4,1,0,1974,40,0,39
20,3,9,4,8,3,4,1,0,0,35,0,39
20,3,9,4,12,1,4,1,0,0,30,0,39
20,3,9,4,7,3,4,1,0,0,40,0,39
30,3,13,2,13,5,4,0,0,0,16,1,39
60,1,13,2,10,0,4,1,7298,0,40,1,39
58,5,9,0,4,1,4,1,0,0,70,0,39
52,3,9,2,14,0,4,1,0,0,85,1,39
57,1,13,6,10,1,4,0,0,0,35,0,39
18,3,8,4,0,3,4,1,0,0,25,0,39
30,3,9,2,7,0,4,1,0,0,40,0,39
19,3,9,4,8,1,4,0,0,0,45,0,39
30,3,10,2,6,0,4,1,0,0,32,0,39
26,3,10,0,6,1,4,1,0,0,45,0,39
19,3,10,4,4,3,4,1,0,0,15,0,39
51,3,13,4,10,1,4,1,0,0,40,0,39
20,3,10,4,10,3,4,0,2176,0,12,0,39
17,3,8,4,12,3,4,1,0,0,40,0,39
47,3,13,0,3,1,4,0,0,0,50,0,39
31,3,10,5,1,4,2,0,0,0,38,0,39
36,3,9,2,7,0,4,1,0,0,40,0,39
20,3,10,4,10,3,4,0,0,0,10,0,39
46,3,10,3,12,4,4,0,0,0,40,0,39
49,4,10,2,14,0,4,1,0,0,50,1,39
33,3,9,2,12,0,4,1,0,1672,55,0,39
47,3,11,4,8,1,4,1,0,0,40,0,39
41,5,9,2,14,0,4,1,0,0,45,0,39
58,3,7,2,8,0,4,1,0,0,20,0,39
48,3,5,2,3,0,4,1,0,0,44,0,39
57,4,15,2,10,0,4,1,99999,0,60,1,39
55,3,6,4,14,1,4,1,0,0,60,0,39
34,0,15,2,10,0,4,1,0,0,40,1,39
46,4,10,2,4,0,4,1,0,0,40,1,39
34,3,9,2,0,0,4,1,0,0,25,0,39
58,5,9,2,6,0,4,1,0,0,40,0,39
27,3,9,0,8,1,4,0,0,0,40,0,39
29,3,12,0,3,4,4,0,0,0,38,0,39
29,3,11,2,10,0,4,1,0,0,40,0,39
46,1,9,0,1,4,4,0,0,0,30,0,39
36,3,7,2,14,0,4,1,0,0,43,0,39
27,1,14,4,10,3,4,1,0,0,35,0,39
27,1,12,4,1,4,2,0,0,0,40,0,39
52,3,8,2,7,0,4,1,0,0,45,1,39
53,3,9,2,12,0,4,1,0,0,40,1,39
58,3,10,0,8,4,2,0,0,0,40,0,39
61,3,5,2,7,0,4,1,0,0,40,0,39
35,1,9,5,1,4,4,0,0,0,38,0,39
37,3,9,5,3,4,4,1,0,0,70,0,30
36,3,12,4,1,4,2,0,0,0,40,0,23
37,3,4,2,3,0,4,1,0,0,40,0,39
49,1,9,2,11,0,4,1,0,0,56,0,39
27,3,12,4,4,1,4,1,3325,0,40,0,39
46,3,14,0,4,1,4,0,0,0,45,0,39
43,3,10,2,3,0,4,1,15024,0,60,1,39
31,3,13,5,12,3,2,0,0,0,40,0,39
45,3,6,2,3,0,4,1,0,0,60,0,39
22,3,13,4,8,1,4,1,0,0,30,0,39
35,3,12,1,1,5,4,0,0,0,40,0,39
33,6,14,4,10,1,4,1,0,0,50,0,39
60,3,9,2,10,0,4,1,0,0,30,0,39
26,3,10,4,14,1,2,1,2174,0,75,0,39
55,5,14,2,10,0,4,1,0,0,55,1,39
68,3,4,2,3,0,4,1,0,0,40,0,39
22,3,6,4,14,3,1,1,0,0,30,0,39
46,6,13,2,4,0,4,1,7688,0,40,1,39
19,5,9,4,8,3,4,1,0,0,53,0,39
24,3,3,4,7,2,4,0,0,0,40,0,26
32,3,10,2,12,0,4,1,5178,0,50,1,39
27,3,9,2,3,0,4,1,0,0,40,0,39
38,5,13,2,8,0,4,1,0,0,10,0,39
41,3,9,4,12,3,4,0,0,0,40,0,39
32,3,8,2,12,0,4,1,0,0,40,1,39
54,3,5,2,4,0,4,1,0,0,45,1,39
39,3,13,4,4,3,1,0,0,0,35,0,39
18,3,7,4,12,3,4,1,0,0,20,0,39
21,3,10,4,0,3,4,0,0,0,35,0,39
50,3,9,2,14,0,4,1,0,0,40,1,39
67,4,10,2,12,0,4,1,0,0,40,0,39
40,3,9,2,4,0,4,1,0,0,40,0,39
58,3,9,0,1,1,4,0,0,0,40,0,39
25,3,7,2,7,0,4,1,0,0,40,0,39
28,3,15,4,10,1,4,1,0,2339,40,0,2
38,6,9,0,8,4,4,0,2036,0,20,0,39
29,3,11,4,1,3,2,0,0,0,40,0,39
47,4,13,4,12,1,4,1,3325,0,60,0,39
22,1,10,4,1,1,1,0,0,0,40,0,40
29,3,16,4,10,1,4,1,0,0,40,0,2
48,3,11,0,8,3,4,0,0,0,40,0,39
41,5,9,2,5,0,4,1,0,0,60,0,39
36,3,9,2,7,0,4,1,0,0,48,0,39
57,0,13,4,1,1,4,1,0,2258,40,0,39
34,3,13,2,10,0,4,1,0,0,40,1,0
55,3,9,0,12,1,4,0,0,0,37,0,39
27,3,9,2,3,0,4,1,0,0,40,0,39
24,6,10,2,10,5,4,0,0,0,50,0,39
33,1,9,2,8,0,2,1,2105,0,40,0,39
40,3,11,0,14,1,4,1,0,0,50,1,39
66,3,9,6,1,1,4,0,0,0,13,0,39
39,3,13,0,10,1,4,1,0,0,40,0,39
34,3,11,4,8,1,4,1,0,0,50,0,0
33,3,11,2,11,0,4,1,0,0,40,0,39
26,3,13,4,10,1,4,0,0,0,40,1,39
31,3,13,4,3,1,1,1,0,0,40,0,40
49,3,9,2,1,0,4,1,0,0,40,1,39
46,1,13,4,10,3,4,1,4787,0,45,1,39
48,5,10,2,12,0,4,1,0,0,70,1,39
23,3,10,2,13,0,4,1,0,0,40,0,39
21,3,10,4,12,3,4,0,0,0,25,0,39
24,3,10,4,6,3,4,1,0,0,40,0,39
55,3,13,2,4,0,4,1,0,0,40,1,39
35,3,13,0,8,1,4,0,0,0,40,0,39
30,3,9,2,3,0,4,1,0,0,60,0,39
31,3,13,4,12,1,4,1,0,0,40,0,39
58,5,13,2,5,0,4,1,0,0,25,0,39
49,3,10,4,8,1,4,0,0,0,60,0,39
64,1,9,6,4,1,4,1,0,0,40,0,39
62,3,9,2,7,0,4,1,0,0,40,1,39
31,5,13,2,4,0,4,1,0,0,60,1,0
39,3,13,2,10,0,4,1,0,0,40,0,39
45,3,9,2,1,0,2,1,7298,0,40,1,39
55,5,6,2,12,0,4,1,0,0,35,0,39
40,3,10,2,10,0,4,1,0,0,40,1,39
69,4,9,2,8,0,4,1,0,0,40,1,39
27,3,13,4,13,1,4,1,0,0,45,0,39
58,1,9,2,8,0,4,1,0,0,40,0,39
38,3,13,2,4,0,4,1,0,0,50,1,39
26,3,9,2,3,0,4,1,0,0,40,0,39
26,5,9,2,8,5,4,0,0,1579,20,0,39
34,3,13,4,12,3,4,1,0,0,40,1,39
62,1,13,6,10,1,4,0,0,0,48,0,39
47,3,9,2,8,0,4,1,0,0,40,0,39
60,5,7,2,5,0,4,1,0,0,50,0,39
30,0,9,2,1,0,4,1,0,0,40,1,39
25,3,9,4,1,1,4,1,0,0,40,0,39
30,4,11,2,12,0,4,1,0,0,35,0,39
38,3,14,2,10,0,4,1,0,0,45,0,39
50,5,16,0,12,1,4,1,0,0,64,0,39
33,3,10,4,1,4,4,1,0,0,40,0,39
63,3,9,6,0,1,2,0,0,0,11,0,39
29,6,14,4,10,4,1,0,0,0,20,0,36
35,3,7,4,8,4,0,1,0,0,40,0,39
41,3,13,2,10,0,4,1,0,0,56,1,39
43,0,14,2,10,0,4,1,0,0,40,1,39
22,3,9,2,3,0,4,1,0,0,35,0,39
27,3,13,4,4,3,4,0,0,0,40,0,39
29,3,11,4,0,4,4,0,0,0,40,0,39
40,3,14,2,4,0,4,1,0,0,50,1,39
24,3,9,2,6,0,4,1,0,0,40,0,39
59,1,14,0,10,1,4,1,0,0,40,1,39
40,3,9,4,6,1,2,1,0,0,40,0,39
56,3,6,2,3,0,4,1,0,0,70,0,0
46,3,10,0,9,4,4,0,0,0,30,0,39
40,3,9,0,8,1,4,0,0,0,35,0,39
36,3,12,2,4,5,4,0,0,0,50,1,39
52,3,13,0,5,1,4,1,0,0,40,0,39
20,3,7,4,14,3,4,1,0,0,60,0,39
17,4,6,4,8,3,4,1,0,0,4,0,39
34,6,16,4,10,1,4,0,0,0,60,0,39
36,3,9,5,8,4,2,0,0,0,30,0,39
81,5,9,2,4,0,4,1,0,0,30,0,39
24,3,9,4,1,3,4,0,0,0,40,0,39
35,5,13,2,12,0,4,1,0,0,60,0,24
31,3,9,4,4,3,2,1,0,0,40,0,39
20,3,10,4,1,1,4,0,0,0,45,0,39
40,3,9,0,6,1,4,0,0,0,48,0,39
26,0,11,4,3,3,4,1,0,0,50,0,24
17,1,5,4,8,3,2,1,0,0,9,0,39
28,3,10,4,1,1,4,0,0,0,40,0,39
51,3,9,0,1,1,4,0,0,0,40,0,39
36,5,13,2,5,0,4,1,0,0,50,0,39
30,0,10,4,1,3,2,0,0,0,40,0,39
36,6,10,4,13,4,2,0,0,0,40,0,39
48,1,9,2,3,0,4,1,0,0,40,1,39
45,0,9,4,14,4,1,0,0,0,40,0,39
57,3,13,4,12,1,4,1,0,0,40,0,39
33,3,9,4,3,1,4,1,0,0,45,0,39
32,3,13,4,10,3,4,1,0,0,40,0,39
40,3,9,2,12,0,4,1,0,0,60,1,39
31,3,10,2,14,0,4,1,0,0,40,1,39
31,3,13,4,12,1,2,0,0,0,50,0,39
36,3,7,2,3,0,4,1,0,0,40,0,39
56,3,13,2,10,0,4,1,0,1902,65,1,39
40,3,13,2,10,0,4,1,0,0,46,1,39
61,3,10,0,1,4,4,0,0,0,43,0,39
30,3,13,0,12,1,4,1,0,1564,40,1,39
34,3,13,4,10,1,4,1,2463,0,50,0,10
45,3,13,0,4,4,4,0,0,0,40,0,39
65,3,9,6,0,1,2,0,0,0,40,0,39
42,3,9,0,8,1,4,0,0,0,40,0,39
36,3,13,4,1,1,4,0,0,0,50,0,39
30,3,7,2,7,0,4,1,0,0,40,0,39
20,1,10,4,1,3,4,0,0,0,10,0,39
17,6,6,4,5,3,4,1,0,0,40,0,39
44,3,13,2,4,0,4,1,0,0,50,0,39
36,1,13,0,10,1,4,0,0,0,60,0,39
25,3,9,4,1,4,2,0,0,0,40,0,39
64,1,9,6,8,4,4,0,0,0,40,0,39
32,3,14,2,4,5,4,0,0,0,40,0,39
29,3,9,0,3,1,4,1,0,0,60,0,39
37,3,10,2,4,0,2,1,0,0,80,1,39
57,3,9,2,4,5,4,0,0,0,38,0,39
37,3,9,2,14,0,4,1,0,0,50,0,39
44,5,15,2,10,0,4,1,0,0,70,1,39
18,3,9,4,7,3,4,1,0,0,40,0,39
41,3,9,5,7,2,2,0,0,0,40,0,39
51,3,9,2,7,0,2,1,0,1902,40,1,39
30,3,10,5,1,1,4,0,0,0,40,0,39
44,3,9,0,14,4,4,1,0,0,50,0,39
22,3,10,4,3,4,4,1,0,0,40,0,39
33,3,9,5,8,4,4,0,0,0,40,0,39
66,4,6,2,12,0,4,1,0,0,30,0,39
50,3,9,2,13,0,4,1,0,1848,40,1,39
55,5,13,2,10,5,4,0,0,0,8,0,39
30,3,10,2,10,0,4,1,0,0,25,1,39
39,0,9,0,1,4,4,0,0,0,40,0,39
38,3,9,2,3,0,4,1,0,0,50,1,39
22,3,13,4,4,3,4,0,0,0,50,0,39
39,3,13,2,14,0,4,1,0,1977,45,1,30
42,3,10,2,3,0,2,1,0,0,40,1,39
22,3,10,4,1,1,4,1,0,0,50,0,39
38,3,14,2,4,0,4,1,0,0,45,1,39
32,3,9,4,3,1,4,1,0,0,40,0,39
24,1,10,2,1,5,4,0,0,0,44,0,39
50,1,10,2,11,0,4,1,0,0,40,1,39
34,3,12,5,3,1,4,1,0,0,60,0,39
42,3,13,2,1,0,1,1,0,0,40,1,39
48,3,15,0,12,1,4,1,0,0,13,0,39
